SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.9152721326034655,1,1,-0.13206915830615312,-0.7326824131147485,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
0,1,1,-0.1418631706701798,1,1,0.19312944721178524,-0.1424021053009507,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1.0386031396490458,1,1,-0.0009942101637186523,0.6564782830441085,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0
1,1,0,1.4049547531963917,1,1,-1.4892755833759168,-0.45470986154437804,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,-0.7524491932490895,1,1,0.6991782976351079,-0.49814992879846903,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,1,0,0.5094285867473239,1,0,-1.3084253384705327,-0.5170178367977207,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,0,1.4049547531963917,1,1,-0.13206915830615312,0.7986238364477729,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1,1,1,-0.06045170099299184,1,1,1.127245849796476,0.2685233793804258,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,-1.2409180113122174,1,1,0.9646465470375066,-0.9291938688697453,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0.18378270803857208,1,1,-1.4959122896109767,-0.694090959427907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,0,1.3235432835192036,1,1,0.3076126297665698,1.099742484459086,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0
0,0,0,-1.2409180113122174,1,1,1.0028076078891015,-0.9225242827862887,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,-1.2002122764736234,0,0,-1.1707136840930383,-0.9694088402216385,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,1,1.6084834273893616,1,1,0.5282831120823135,1.504217777336067,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,1,0,0.14307697319997809,1,0,-1.462728758435677,-0.6929720486046955,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,1,0,1.6084834273893616,1,1,0.712451710105228,1.6496761843535537,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-0.5489205190561197,0,1,-0.8388783723400399,-0.6871361607816713,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,-0.30468611002455576,1,0,1.3611897445823398,0.15617156907325386,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,1
0,0,0,-1.0780950719578415,1,0,-1.4677062881119718,-0.9594483399522662,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-1.2816237461508113,1,0,-1.5025489958460367,-1.0002995547134366,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,1,1,1.0793088744876398,1,1,0.23792721429843983,0.8317304331580881,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
1,0,0,-1.2002122764736234,1,1,0.48016699187812906,-0.9189481560375934,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.9152721326034655,1,1,0.35904710308828447,-0.6678514036522035,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,-0.7931549280876836,1,1,0.8485041879239571,-0.4818708732921379,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.4268033145403377,1,0,-0.1967770440979879,-0.45837374600469777,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,1.6084834273893616,1,1,1.4607403381082393,2.446538145331251,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,1.3642490183577978,0,1,-0.08063468498443846,0.8060832419358492,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,0,-1.1188008067964355,1,1,0.9795791360663916,-0.7903611690799027,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,1.6084834273893616,1,1,1.6299763471022684,2.6282843661054383,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,1,-1.0373893371192475,1,0,-0.5385674152035762,-0.8596239429794812,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,1.4049547531963917,1,0,1.2599799744976754,2.058078634825728,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-1.2816237461508113,1,0,0.1582867394777205,-0.978338187379424,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,0.46872285190873,0,1,-0.5269531792922214,-0.015065665733908057,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,1,0,1.6084834273893616,1,0,-1.5008898192872717,-0.38500829908667733,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,1,1,0.9978974048104517,1,1,1.0077851375653963,1.434011608036526,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
0,1,1,-1.1188008067964355,1,0,-0.6679831867872458,-0.9121908122425126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,0,-1.1595065416350294,1,0,-1.4859572302583868,-0.9688164756681736,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,0,0,1.3235432835192036,1,1,1.3313245665245697,1.9503779832346506,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,0
1,0,0,-0.5489205190561197,1,1,1.0276952562705766,-0.2287995723951984,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,1,1,-1.0373893371192475,1,0,-0.6696423633460107,-0.8625199474630872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0.631545791263106,1,0,-1.4959122896109767,-0.6069914306406639,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,1,0,-0.5489205190561197,1,1,0.27442909859126996,-0.37658355877073246,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,-1.2816237461508113,1,1,-0.49045129499939155,-0.9869165036907116,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
0,1,1,-0.5489205190561197,1,0,-0.49211047155815646,-0.6094267071382417,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0.7536629957788878,1,1,1.1305642029140057,1.2017608242224815,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,-0.8338606629262776,1,1,0.8236165395424823,-0.547140671312805,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,0,0,0.346605647392948,1,0,-1.4859572302583868,-0.6568597502712441,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,0.8350744654560759,1,1,0.9463956048910918,1.1289438630021138,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0
0,0,0,-1.2816237461508113,1,1,-0.6646648336697157,-0.9892201436208528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,1,0,-0.7524491932490895,1,1,0.3374778078243394,-0.5642753645074743,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,1,0,1.5270719577121736,1,1,0.7837963021321224,1.7582982919166876,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,-0.06045170099299184,1,1,0.48182616843689396,0.1265314019721038,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,1
0,0,0,1.4456604880349857,1,1,1.734504470304463,2.5171611637610085,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,1,1,0.6722515261016999,1,0,0.6494030008721581,0.858057746645416,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,1,0.5501343215859179,1,1,-1.4925939364934466,-0.6021208776455083,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,-0.4675090493789317,1,0,0.473530285643069,-0.244354626780628,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0
1,1,0,1.6084834273893616,1,0,0.44864263726159415,1.4843845345089468,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
1,0,0,0.5094285867473239,1,1,0.9613281939199768,0.8340998913719475,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
1,1,0,1.4456604880349857,1,1,1.3396204493183947,2.194081148415682,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,1.5270719577121736,1,0,0.012279202306401001,1.0796020896412801,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1
0,0,0,-0.38609757970174374,1,1,1.1620885575305409,-0.0028892832460188996,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0
0,0,1,-1.1595065416350294,1,1,0.7356801819279375,-0.8590973967097346,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1
1,0,0,-1.2816237461508113,1,1,0.17487850506537042,-0.978118793100363,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,1,0.18378270803857208,1,1,1.0061259610066313,0.44528935001992653,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0.18378270803857208,1,1,1.2267964433223755,0.5467372646577633,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1
0,0,0,1.6084834273893616,1,0,0.7837963021321224,1.7828046328878087,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0.46872285190873,0,1,-0.3626946999744871,0.06183202907699554,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,1,-0.10115743583158582,1,0,-0.014267622633838777,-0.16208177213272829,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0
0,1,1,0.8757802002946699,1,1,1.336302096200865,1.4649023225283242,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0
0,0,0,-1.1595065416350294,1,1,0.17487850506537042,-0.9045120124753754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,-1.1188008067964355,1,1,0.505054640259604,-0.8399881550035158,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.1023712383613841,1,1,-1.4842980536996218,-0.7086148607017495,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,0.7943687306174818,1,0,-0.11879574583603324,0.38184052451546635,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,0,0,1.6084834273893616,1,1,1.4922646927247742,2.3364899749542207,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,1,0,0.7129572609402939,1,1,1.4839688099309494,1.3630814376160836,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0
0,0,0,-0.6710377235719016,1,0,-1.5125040551986266,-0.8792377915275406,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,0,0,0.1023712383613841,1,1,1.0127626672416914,0.5154516404636554,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1.5677776925507676,1,1,0.712451710105228,1.6992812308492609,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0
0,1,0,1.0793088744876398,1,1,1.5005605755185993,1.8204088123188755,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
1,1,0,1.5270719577121736,1,1,1.31141444781939,2.2158889397543526,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-1.2816237461508113,1,1,0.3109309828840996,-0.9763197600120621,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
1,1,0,0.9164859351332638,1,0,-0.4406759982364418,0.2366015117770407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,1,1,1.5270719577121736,1,1,1.6349538767785634,2.3802371941989966,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,0,0,-1.0373893371192475,1,0,0.14003579733130567,-0.7945077209541568,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,1,0,0.7129572609402939,1,1,1.1853170293532507,1.2682811696337968,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0
0,1,1,1.2828375486806096,1,0,-1.4842980536996218,-0.44825966973998266,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,-0.9966836022806536,1,1,0.16658262227154547,-0.762015428225213,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,1,0,1.1607203441648277,1,1,0.5714217026102036,1.1432703094248018,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,-1.2816237461508113,1,1,0.1566275629189556,-0.97836012680733,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,-0.38609757970174374,1,1,-0.5136797668221014,-0.5177637773465283,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0
0,1,1,-0.8745663977648716,1,1,0.047121910040465745,-0.6838671860236614,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
1,1,1,-0.3453918448631497,1,1,0.4950995809070136,-0.19376230602914624,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,1,0.020959768684196134,1,0,-1.4710246412295018,-0.7060479476367351,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,0,0.8350744654560759,1,0,-1.3216987509406526,-0.4492030651399453,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,1,1,-0.38609757970174374,1,0,-1.461069581876912,-0.8097117444930887,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,-0.7524491932490895,1,1,0.7091333569876977,-0.490734402166205,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,1.5270719577121736,1,0,0.6527213539896879,1.4948935204759717,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
0,1,0,-0.4268033145403377,1,1,0.473530285643069,-0.24422299021319138,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.7117434584104956,1,0,-1.4992306427285067,-0.8721952351696803,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,0,1.3235432835192036,1,1,1.4176017475803497,2.0989517890148046,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,0,1.6084834273893616,1,1,0.680927355488693,1.723633995825039,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,0,1.2421318138420157,1,1,1.4126242179040545,2.0072011015114666,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
1,0,0,-1.1188008067964355,1,1,0.1367174442137754,-0.8691675941186375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0.1023712383613841,1,1,1.6017703456032637,0.7085186060373935,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,1,0,-0.8745663977648716,1,1,0.33250027814804467,-0.6466140374390923,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,-1.1188008067964355,0,0,-0.6381180087294758,-0.9220416153723544,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.06045170099299184,1,0,0.473530285643069,0.08682103746205086,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,0,0,-1.2816237461508113,1,0,-0.4539494107065617,-0.9864338362767773,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,1,1,-0.019745966154397852,1,0,0.2877025110613896,0.007685521004724436,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0
0,0,0,-0.8745663977648716,1,1,-0.12211409895356326,-0.6886280418792864,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0
1,0,0,0.6722515261016999,1,1,0.8601184238353119,0.9725815603152924,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
0,1,0,1.4049547531963917,1,1,0.7788187724558276,1.5353059466790202,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
0,1,1,1.5270719577121736,1,0,0.9613281939199768,1.877890113432875,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,1
0,0,0,-1.2816237461508113,1,1,-1.5042081724048018,-1.0003214941413427,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,1,0,-0.9559778674420595,1,1,-1.449455345965557,-0.9191675503166544,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-0.4675090493789317,1,0,-1.4743429943470319,-0.8321557792410358,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,1,-0.1825689055087738,1,0,-1.4826388771408567,-0.7740162952898534,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,1,1.4049547531963917,1,1,1.342938802435925,2.0579689376861974,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,-0.7117434584104956,1,1,0.7572494771918825,-0.46385860298122444,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,1,1,-1.1188008067964355,1,1,0.6195378228143881,-0.8315634146875709,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-0.30468611002455576,1,1,0.44532428414406383,-0.2024722589078705,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
0,0,0,-1.1595065416350294,1,0,-1.4760021709057967,-0.972568117840118,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,0,-1.0373893371192475,1,1,0.19312944721178524,-0.8111158678790795,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,1
0,0,0,-1.2816237461508113,1,0,-0.634799655611946,-0.9888252339185428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,1.0386031396490458,1,1,-1.4959122896109767,-0.5004316293007042,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,-0.5896262538947137,1,1,0.1616050925952503,-0.4728757078506342,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,1,0,1.1200146093262338,1,0,0.8136614801898924,1.3142881499529024,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,1,0,-0.7524491932490895,1,0,-1.477661347464562,-0.8806199754856252,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0.387311382231542,1,1,-0.5103614137045716,-0.09714106553065288,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-1.2816237461508113,0,0,-0.9633166142474143,-0.993169240643952,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,1,1.2828375486806096,0,0,-0.5004063543519814,0.3997430976868492,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,0
0,0,0,0.8350744654560759,1,0,1.3479163321122196,1.4843845345089468,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0
1,0,0,-1.2816237461508113,1,1,0.15496838636019022,-0.9783820662352362,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,0.5094285867473239,1,1,1.3346429196421,1.0669430397394566,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,1,0,-0.10115743583158582,1,1,1.352893861788515,0.38721568435246245,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
0,0,0,-0.6303319887333076,1,0,0.18483356441796028,-0.4974698065333798,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,0,-0.06045170099299184,1,1,0.29765757041397994,-0.03606169824005202,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.26519417771576004,1,1,0.27276992203250505,0.189343984067287,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,1,1,1.0793088744876398,1,1,1.0525829046520514,1.4398694352874566,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0
0,0,0,-0.9152721326034655,1,1,0.9928525485365113,-0.59055879913899,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.2002122764736234,1,1,0.5116913464946635,-0.8975572138291396,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,0,0.428017117070136,1,1,0.8402083051301322,0.6754778276107968,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,-1.2002122764736234,1,0,0.642766294637098,-0.9057844992939293,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,1,1,-0.4675090493789317,1,0,1.309755271260625,-0.062037980880882346,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0.020959768684196134,0,1,-0.4954288246756865,-0.24066880289240214,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
0,1,0,-0.9559778674420595,0,0,-1.3548822821159523,-0.8949244824804067,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,0,0,-1.2409180113122174,1,0,-0.13538751142368316,-0.960040704505731,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
0,0,0,-1.0373893371192475,0,1,-0.9765900267175343,-0.8994220652011585,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0
0,1,1,-1.1188008067964355,0,0,-1.3233579274994176,-0.953853785836209,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,1,-1.2409180113122174,1,0,0.16658262227154547,-0.9457800763667618,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,-0.6303319887333076,1,1,0.19478862377055015,-0.47930396022712346,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,1.1200146093262338,1,1,1.2102046777347255,1.7012996582166229,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0
0,0,1,0.46872285190873,1,0,-1.4942531130522119,-0.6280094025747139,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,1.6084834273893616,1,0,0.7008374741938728,1.7596804758747722,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0
0,1,0,1.4863662228735797,1,1,0.9132120737157919,1.8258936692954022,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0
0,0,0,-1.2409180113122174,1,0,-0.6729607164635407,-0.9760564868771888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.2816237461508113,1,1,0.6527213539896879,-0.9718002378634042,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,1,0,0.9978974048104517,1,0,1.4275568069329394,1.610580123824872,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,0,0,-0.5489205190561197,1,0,-0.2233238690382277,-0.5502780095033782,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0
0,1,1,0.346605647392948,1,1,0.9746016063900964,0.6995453800237957,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,1,1,1.4049547531963917,1,1,1.535403283252664,2.295507123625614,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,0,-1.1188008067964355,1,1,0.7954105380434776,-0.8096459262093704,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
1,1,0,-0.7117434584104956,1,1,0.6012868806679732,-0.45679410719545815,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,1.5677776925507676,1,1,1.7826205905086479,2.710952130455648,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,1,0,-1.2002122764736234,1,1,-1.472683817788267,-0.9864777151325894,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
0,1,1,1.5677776925507676,1,0,-1.3349721634107725,-0.21447312597251086,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
